Source,Target,Weight,Study,host,Realm,Kingdom,Phylum,Class,Order,Family,VC,host_study
deboutte_phage_48,total_phage_454,4.00651743831809,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_deboutte
deboutte_phage_484,total_phage_454,16.9443075857587,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_498,total_phage_454,1.04113471342553,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_deboutte
deboutte_phage_507,total_phage_454,22.6865783130911,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_51,total_phage_454,28.293385801081,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_88,total_phage_454,21.8105289515705,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
rosso_phage_151,total_phage_454,6.43330009731952,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_123_0,NA_bonilla-rosso
rosso_phage_36,total_phage_454,26.9905088733256,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_bonilla-rosso
rosso_phage_37,total_phage_454,23.5260993813069,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_bonilla-rosso
total_phage_246,total_phage_454,29.0908870736416,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_416,total_phage_454,26.2843677894978,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_453,total_phage_454,25.0310529286666,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_483,total_phage_454,43.7158943610042,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_501,total_phage_454,46.8097796455178,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_525,total_phage_454,33.5546209423614,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_604,total_phage_454,32.9320502457089,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_653,total_phage_454,33.1920460652784,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_658,total_phage_454,7.48324063068574,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_19_0,Lactobacillus_sbardellati
total_phage_692,total_phage_454,8.07893086082133,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_19_0,NA_sbardellati
total_phage_725,total_phage_454,31.6991440825246,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_115,total_phage_454,7.83020932733073,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_116,total_phage_454,7.83020932733073,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2239,total_phage_454,53.8334387579616,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2292,total_phage_454,16.7852888665937,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2294,total_phage_454,17.277847257084,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2327,total_phage_454,2.09175604500405,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_759,total_phage_454,15.1829526788939,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_771,total_phage_454,16.7852888665937,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_778,total_phage_454,25.1806926710836,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_82,total_phage_454,18.324741776433,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_850,total_phage_454,4.08789340802985,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_884,total_phage_454,22.0228530131498,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_92,total_phage_454,20.0654068512716,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_488,total_phage_462,25.9084040463015,sbardellati,NA,Monodnaviria,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,VC_251_0,NA_sbardellati
total_phage_711,total_phage_462,2.47450029528716,sbardellati,NA,Monodnaviria,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,VC_252_0,NA_sbardellati
total_phage_512,total_phage_471,20.7448989863517,sbardellati,NA,Riboviria,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,VC_253_0,NA_sbardellati
total_phage_609,total_phage_471,7.20510979503407,sbardellati,NA,Riboviria,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,VC_253_0,NA_sbardellati
total_phage_713,total_phage_471,2.85457594229032,sbardellati,NA,Riboviria,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,,NA_sbardellati
deboutte_phage_473,total_phage_478,1.56911078220184,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_197_0,NA_deboutte
rosso_phage_107,total_phage_478,26.7390164741469,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_181,total_phage_478,1.31080453102399,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_3,total_phage_478,4.09106989644444,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_98,total_phage_478,2.53088552419398,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_173_0,NA_bonilla-rosso
total_phage_118,total_phage_478,3.12394569566956,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_240,total_phage_478,7.53461733866441,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Bifidobacterium_sbardellati
total_phage_298,total_phage_478,10.0204262518356,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Bifidobacterium_sbardellati
total_phage_303,total_phage_478,2.43652111440525,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_497,total_phage_478,124.595900016011,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_697,total_phage_478,41.9965038714449,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Bifidobacterium_sbardellati
virome_phage_112,total_phage_478,6.45232569181622,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_197_0,Bifidobacterium_sbardellati
virome_phage_124,total_phage_478,4.90626971586702,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Bifidobacterium_sbardellati
virome_phage_2255,total_phage_478,13.4372748791443,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
virome_phage_2350,total_phage_478,17.8605480327966,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_239_0,Bifidobacterium_sbardellati
virome_phage_67,total_phage_478,17.1366862356384,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Bifidobacterium_sbardellati
virome_phage_84,total_phage_478,19.3386501834234,sbardellati,Bifidobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Bifidobacterium_sbardellati
virome_phage_915,total_phage_478,1.66311695307086,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_173_0,NA_sbardellati
busby_phage_151,total_phage_479,17.5219015410966,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_161,total_phage_479,3.02019995649974,busby,NA,NA,NA,NA,NA,NA,NA,VC_10_0,NA_busby
busby_phage_200,total_phage_479,3.60735131619665,busby,NA,NA,NA,NA,NA,NA,NA,VC_100_0,NA_busby
busby_phage_201,total_phage_479,18.5491679133711,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_206,total_phage_479,15.4702227281948,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_216,total_phage_479,13.5689108094561,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_217,total_phage_479,2.94779732274522,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_218,total_phage_479,12.9379603000599,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_219,total_phage_479,3.77820675301874,busby,NA,NA,NA,NA,NA,NA,NA,VC_15_0,NA_busby
busby_phage_241,total_phage_479,1.27566092466543,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_243,total_phage_479,7.57606954095074,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_249,total_phage_479,6.53503397548889,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_354,total_phage_479,23.3896033887074,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_355,total_phage_479,9.05744421853272,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_421,total_phage_479,15.4702227281948,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_445,total_phage_479,4.34565726822153,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_468,total_phage_479,16.0415052479261,busby,NA,NA,NA,NA,NA,NA,NA,VC_17_0,NA_busby
busby_phage_471,total_phage_479,2.67161288627061,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_98,total_phage_479,16.2096894924442,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
deboutte_phage_233,total_phage_479,14.8690586773297,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_294,total_phage_479,13.6230489220206,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_423,total_phage_479,14.5929115878453,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_429,total_phage_479,3.58242565307092,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_17_0,NA_deboutte
deboutte_phage_442,total_phage_479,17.3953035248876,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_448,total_phage_479,27.8179414436752,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_455,total_phage_479,1.60971655818596,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_15_0,NA_deboutte
deboutte_phage_456,total_phage_479,16.2096894924442,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_489,total_phage_479,15.4702227281948,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_5,total_phage_479,3.43120635524456,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_51,total_phage_479,1.59613392974741,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_516,total_phage_479,40.0437484460448,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_38_0,NA_deboutte
deboutte_phage_52,total_phage_479,5.09599617424783,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_523,total_phage_479,13.9118092115586,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_525,total_phage_479,11.4713166091092,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_67,total_phage_479,1.43449355467942,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_103,total_phage_479,11.523718355184,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_98_0,NA_bonilla-rosso
rosso_phage_14,total_phage_479,1.1304010591372,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_15,total_phage_479,10.1987140870301,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_157,total_phage_479,6.03569153072619,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
total_phage_111,total_phage_479,38.4805801971888,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_114,total_phage_479,10.7534880090914,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_188,total_phage_479,4.98082927903285,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,NA_sbardellati
total_phage_245,total_phage_479,12.6414377636956,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_17_0,Lactobacillus_sbardellati
total_phage_247,total_phage_479,9.5114399927811,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_248,total_phage_479,14.2297528707717,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_293,total_phage_479,15.2502259547568,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_305,total_phage_479,4.47597203702867,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_360,total_phage_479,20.2676022645415,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_17_0,Lactobacillus_sbardellati
total_phage_371,total_phage_479,5.55343471488969,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_17_0,NA_sbardellati
total_phage_4,total_phage_479,15.4668189619938,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_414,total_phage_479,37.863049827996,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_415,total_phage_479,2.92979071075547,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_416,total_phage_479,5.46720607771303,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_524,total_phage_479,54.143642530084,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_604,total_phage_479,4.65727774683628,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_639,total_phage_479,6.42779477224661,sbardellati,Bombilactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,Bombilactobacillus_sbardellati
total_phage_653,total_phage_479,6.56900682610579,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_658,total_phage_479,10.0004599378318,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_19_0,Lactobacillus_sbardellati
total_phage_666,total_phage_479,6.89878832371809,sbardellati,Bombilactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,Bombilactobacillus_sbardellati
total_phage_692,total_phage_479,5.09599617424783,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_19_0,NA_sbardellati
total_phage_734,total_phage_479,48.4249513085075,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_735,total_phage_479,36.2732399081355,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_738,total_phage_479,12.2878593210813,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_739,total_phage_479,13.0239424666567,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_796,total_phage_479,11.3638568876905,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_797,total_phage_479,18.9851888917685,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_17_0,Lactobacillus_sbardellati
total_phage_798,total_phage_479,12.2878593210813,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_799,total_phage_479,16.8386393724943,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Lactobacillus_sbardellati
virome_phage_142,total_phage_479,4.47603660318987,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,NA_sbardellati
virome_phage_144,total_phage_479,37.4091302176701,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2298,total_phage_479,42.7148365124528,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2304,total_phage_479,3.41268011545261,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,NA_sbardellati
virome_phage_2310,total_phage_479,40.1825022841723,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2327,total_phage_479,3.80525661817166,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2335,total_phage_479,18.8684080853096,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2360,total_phage_479,11.7526380083999,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_778,total_phage_479,3.16128606182541,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_785,total_phage_479,46.4690658064523,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_800,total_phage_479,11.0053652423497,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_807,total_phage_479,15.4668189619938,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_815,total_phage_479,43.9400905245233,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_828,total_phage_479,32.6389595719384,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_839,total_phage_479,36.6289483273685,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_850,total_phage_479,3.68764482563103,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_88,total_phage_479,11.8545124376856,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_91,total_phage_479,17.1292297868261,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Lactobacillus_sbardellati
virome_phage_912,total_phage_479,2.01711438403396,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,NA_sbardellati
busby_phage_257,total_phage_483,11.2256278076874,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_264,total_phage_483,6.13282962817044,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_265,total_phage_483,42.2720597559006,busby,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_busby
busby_phage_286,total_phage_483,16.0876571893628,busby,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_busby
busby_phage_287,total_phage_483,7.45378286119398,busby,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_busby
deboutte_phage_116,total_phage_483,56.6431586987634,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_140,total_phage_483,8.5024504016454,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_150,total_phage_483,48.9983717591596,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_357,total_phage_483,4.61469627862923,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_deboutte
deboutte_phage_367,total_phage_483,4.61469627862923,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_123_0,NA_deboutte
deboutte_phage_389,total_phage_483,6.91013683407345,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_deboutte
deboutte_phage_420,total_phage_483,9.45421544261574,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_48,total_phage_483,10.3203199301653,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_deboutte
deboutte_phage_484,total_phage_483,31.4588165974741,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_498,total_phage_483,3.77043739908253,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_120_0,NA_deboutte
deboutte_phage_507,total_phage_483,26.0817385993469,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_51,total_phage_483,50.5555784124307,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_88,total_phage_483,36.2148249411232,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
rosso_phage_151,total_phage_483,16.1260581267904,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_123_0,NA_bonilla-rosso
